Date,Open,High,Low,Close,Volume,asset,ticker,daily_return,log_return,volatility_20d,ma_20,ma_50,signal,position,strategy_return_before_cost,turnover,spread_cost_rate,transaction_cost,slippage_cost,total_cost,strategy_return_after_cost,cumulative_return_before_cost,cumulative_return_after_cost,equity_curve_after_cost,running_peak_after_cost,drawdown_after_cost
2025-11-06,4004.0,4007.5,3979.89990234375,3979.89990234375,650,GOLD,GC=F,-0.00010053173867952125,-0.0001005367923334668,0.021262705737732937,4071.30498046875,3863.2519921875,1,1.0,-0.00010053173867952125,0.0,0.0002,0.0,0.0,0.0,-0.00010053173867952125,0.6821546587328366,0.636917444639167,1.636917444639167,1.7835445165085384,-0.08221105249248739
2025-11-07,3980.800048828125,3999.39990234375,3980.800048828125,3999.39990234375,245,GOLD,GC=F,0.004899620713705977,0.004887656635851291,0.021226464804879896,4072.47998046875,3874.6039892578124,1,1.0,0.004899620713705977,0.0,0.0002,0.0,0.0,0.0,0.004899620713705977,0.6903965785424211,0.6449377192575476,1.6449377192575476,1.7835445165085384,-0.07771423475446915
2025-11-10,4060.0,4111.7998046875,4060.0,4111.7998046875,189,GOLD,GC=F,0.02810419190086022,0.027716515886168476,0.0208258068676486,4072.6399658203127,3887.365986328125,1,1.0,0.02810419190086022,0.0,0.0002,0.0,0.0,0.0,0.02810419190086022,0.7379038083743348,0.6911673645845251,1.691167364584525,1.7835445165085384,-0.051794138620577024
2025-11-11,4140.10009765625,4140.10009765625,4106.7998046875,4106.7998046875,569,GOLD,GC=F,-0.0012160125097286922,-0.0012167524528548244,0.02076048281648376,4071.0449462890624,3898.513984375,1,1.0,-0.0012160125097286922,0.0,0.0002,0.0,0.0,0.0,-0.0012160125097286922,0.7357904956026464,0.6891108839131455,1.6891108839131455,1.7835445165085384,-0.05294716880981243
2025-11-12,4115.60009765625,4204.39990234375,4102.89990234375,4204.39990234375,396,GOLD,GC=F,0.023765487069725033,0.02348748385555354,0.021353199057137288,4072.4199462890624,3910.7379833984373,1,1.0,0.023765487069725033,0.0,0.0002,0.0,0.0,0.0,0.023765487069725033,0.7770424021816427,0.7292534267841151,1.729253426784115,1.7835445165085384,-0.030439996995815566
2025-11-13,4228.7001953125,4228.7001953125,4163.7001953125,4186.89990234375,167,GOLD,GC=F,-0.004162306252134762,-0.004170992761122764,0.0205948140043611,4067.754931640625,3923.15998046875,1,1.0,-0.004162306252134762,0.0,0.0002,0.0,0.0,0.0,-0.004162306252134762,0.7696458074807335,0.7220557444342861,1.722055744434286,1.7835445165085384,-0.03447560265813976
2025-11-14,4197.7001953125,4197.89990234375,4047.0,4087.60009765625,483,GOLD,GC=F,-0.02371678497303309,-0.024002555332014903,0.020737873588431904,4062.63994140625,3932.6479833984376,1,1.0,-0.02371678497303309,0.0,0.0002,0.0,0.0,0.0,-0.02371678497303309,0.7276754983862834,0.6812141186319618,1.6812141186319618,1.7835445165085384,-0.057374737176113966
2025-11-17,4070.0,4099.5,4019.39990234375,4068.300048828125,1552,GOLD,GC=F,-0.004721608857772397,-0.0047327908648018505,0.01893267105392966,4049.2349487304687,3941.251982421875,1,1.0,-0.004721608857772397,0.0,0.0002,0.0,0.0,0.0,-0.004721608857772397,0.7195180904497465,0.6732760831576172,1.6732760831576172,1.7835445165085384,-0.06182544496662312
2025-11-18,4037.39990234375,4063.39990234375,4035.60009765625,4061.300048828125,1375,GOLD,GC=F,-0.0017206203859069236,-0.0017221023533426794,0.01396367388438734,4047.9149536132813,3949.611982421875,1,1.0,-0.0017206203859069236,0.0,0.0002,0.0,0.0,0.0,-0.0017206203859069236,0.7165594525693828,0.6703970102176857,1.6703970102176857,1.7835445165085384,-0.0634396872315528
2025-11-19,4086.10009765625,4122.7001953125,4072.0,4077.699951171875,486,GOLD,GC=F,0.004038091780114161,0.004029960569867122,0.013774243914928255,4049.5799560546875,3958.2939794921876,1,1.0,0.004038091780114161,0.0,0.0002,0.0,0.0,0.0,0.004038091780114161,0.7234910771848806,0.6771422266541731,1.6771422266541731,1.7835445165085384,-0.05965777073098133
2025-11-20,4045.0,4090.39990234375,4040.199951171875,4056.5,202,GOLD,GC=F,-0.005198997333235034,-0.0052125591455094164,0.013024620173178684,4046.1299560546877,3966.6859814453123,1,1.0,-0.005198997333235034,0.0,0.0002,0.0,0.0,0.0,-0.005198997333235034,0.7145306516707419,0.6684227686903421,1.6684227686903421,1.7835445165085384,-0.06454660747327923
2025-11-21,4031.800048828125,4085.199951171875,4031.800048828125,4076.699951171875,171,GOLD,GC=F,0.0049796502334216175,0.004967292782076356,0.013084705868805724,4044.044958496094,3975.231982421875,1,1.0,0.0049796502334216175,0.0,0.0002,0.0,0.0,0.0,0.0049796502334216175,0.7230684146305426,0.676730930519897,1.676730930519897,1.7835445165085384,-0.05988837676882852
2025-11-24,4060.5,4091.89990234375,4060.5,4091.89990234375,591,GOLD,GC=F,0.003728493966671742,0.0037215603622990662,0.011338807749961259,4048.544958496094,3983.4259814453126,1,1.0,0.003728493966671742,0.0,0.0002,0.0,0.0,0.0,0.003728493966671742,0.7294928648186552,0.6829826116780724,1.6829826116780724,1.7835445165085384,-0.05638317625361311
2025-11-25,4139.2001953125,4139.2001953125,4139.2001953125,4139.2001953125,132704,GOLD,GC=F,0.01155949414638835,0.01149319363831883,0.011303953020793735,4057.194970703125,3992.4319873046875,1,1.0,0.01155949414638835,0.0,0.0002,0.0,0.0,0.0,0.01155949414638835,0.7494849274657469,0.7024370393262385,1.7024370393262385,1.7835445165085384,-0.04547544310308316
2025-11-26,4128.60009765625,4171.0,4127.5,4165.2001953125,25088,GOLD,GC=F,0.006281406738781081,0.006261760929431564,0.01133092232988417,4066.269982910156,4002.099990234375,1,1.0,0.006281406738781081,0.0,0.0002,0.0,0.0,0.0,0.006281406738781081,0.7604741538785262,0.7131307388174128,1.7131307388174128,1.7835445165085384,-0.03947968611905883
2025-11-28,4163.39990234375,4223.89990234375,4140.0,4218.2998046875,3615,GOLD,GC=F,0.012748393086785548,0.012667816416397979,0.011563942762420122,4077.119970703125,4013.5919873046873,1,1.0,0.012748393086785548,0.0,0.0002,0.0,0.0,0.0,0.012748393086785548,0.7829173704112959,0.7349704028849127,1.7349704028849127,1.7835445165085384,-0.027234595589861854
2025-12-01,4218.5,4262.10009765625,4214.89990234375,4239.2998046875,913,GOLD,GC=F,0.004978309027884764,0.004965958221290471,0.011436802757665508,4089.974963378906,4024.9479833984374,1,1.0,0.004978309027884764,0.0,0.0002,0.0,0.0,0.0,0.004978309027884764,0.7917932840523871,0.7436076217047074,1.7436076217047074,1.7835445165085384,-0.022391868795072933
2025-12-02,4230.5,4230.5,4167.0,4186.60009765625,366,GOLD,GC=F,-0.012431229084807538,-0.01250914319860585,0.011949797026939091,4099.289965820312,4033.865986328125,1,1.0,-0.012431229084807538,0.0,0.0002,0.0,0.0,0.0,-0.012431229084807538,0.7695190912657124,0.7219324359252797,1.7219324359252797,1.7835445165085384,-0.03454473942925207
2025-12-03,4215.7001953125,4234.10009765625,4195.7001953125,4199.2998046875,1897,GOLD,GC=F,0.0030334177459079292,0.0030288262173034956,0.011379648478304532,4111.869958496094,4042.23998046875,1,1.0,0.0030334177459079292,0.0,0.0002,0.0,0.0,0.0,0.0030334177459079292,0.7748867818788807,0.7271557763336698,1.7271557763336698,1.7835445165085384,-0.03161611030895661
2025-12-04,4211.0,4211.7998046875,4175.0,4211.7998046875,616,GOLD,GC=F,0.0029766867290701438,0.0029722651693542806,0.011316107755686334,4123.4449462890625,4051.833974609375,1,1.0,0.0029766867290701438,0.0,0.0002,0.0,0.0,0.0,0.0029766867290701438,0.7801700638081015,0.7322969780121191,1.7322969780121191,1.7835445165085384,-0.028733534835867935
2025-12-05,4204.10009765625,4255.7001953125,4194.5,4212.89990234375,533,GOLD,GC=F,0.0002611941942316509,0.00026116008896670296,0.011311362447176352,4135.094946289062,4061.353974609375,1,1.0,0.0002611941942316509,0.0,0.0002,0.0,0.0,0.0,0.0002611941942316509,0.7806350338935131,0.7327494439254609,1.732749443925461,1.7835445165085384,-0.0284798456741151
2025-12-08,4205.5,4215.7998046875,4175.5,4187.2001953125,318,GOLD,GC=F,-0.006100241550233032,-0.006118924040939417,0.011475725105964589,4144.4849609375,4069.5919775390626,1,1.0,-0.006100241550233032,0.0,0.0002,0.0,0.0,0.0,-0.006100241550233032,0.7697727300739552,0.7221792537714837,1.7221792537714837,1.7835445165085384,-0.03440635328642261
2025-12-09,4190.7001953125,4219.7001953125,4177.7001953125,4206.7001953125,660,GOLD,GC=F,0.004657049840088856,0.0046462393338665645,0.009779536154935963,4149.22998046875,4077.3079833984375,1,1.0,0.004657049840088856,0.0,0.0002,0.0,0.0,0.0,0.004657049840088856,0.7780146498835396,0.7301995283898646,1.7301995283898646,1.7835445165085384,-0.029909535548404365
2025-12-10,4209.0,4234.5,4183.60009765625,4196.39990234375,692,GOLD,GC=F,-0.002448544581386547,-0.002451547168984526,0.009799339300087499,4153.709985351563,4084.41998046875,1,1.0,-0.002448544581386547,0.0,0.0002,0.0,0.0,0.0,-0.002448544581386547,0.7736611017469415,0.7259630577099081,1.725963057709908,1.7835445165085384,-0.03228484529859199
2025-12-11,4224.0,4286.89990234375,4214.2998046875,4285.5,528,GOLD,GC=F,0.021232508752677903,0.021010239753042382,0.009503227368054203,4157.764990234375,4092.77998046875,1,1.0,0.021232508752677903,0.0,0.0002,0.0,0.0,0.0,0.021232508752677903,0.8113203766140678,0.7626095834395323,1.7626095834395323,1.7835445165085384,-0.011737824806295372
2025-12-12,4276.39990234375,4355.0,4260.0,4300.10009765625,1531,GOLD,GC=F,0.0034068597961147695,0.003401069596484952,0.00943736592703816,4163.425,4101.987983398438,1,1.0,0.0034068597961147695,0.0,0.0002,0.0,0.0,0.0,0.0034068597961147695,0.8174912911830376,0.7686145471655992,1.7686145471655992,1.7835445165085384,-0.008370954133607
2025-12-15,4308.2998046875,4349.2001953125,4292.89990234375,4306.7001953125,854,GOLD,GC=F,0.001534870702160518,0.001533693992035725,0.007365100129197199,4174.3800048828125,4110.505986328125,1,1.0,0.001534870702160518,0.0,0.0002,0.0,0.0,0.0,0.001534870702160518,0.8202809053173064,0.7713291418174586,1.7713291418174586,1.7835445165085384,-0.006848931763695276
2025-12-16,4270.5,4321.39990234375,4270.5,4304.5,1796,GOLD,GC=F,-0.0005108772871849077,-0.0005110078294488002,0.007201971789669042,4186.190002441406,4117.625986328125,1,1.0,-0.0005108772871849077,0.0,0.0002,0.0,0.0,0.0,-0.0005108772871849077,0.8193509651464834,0.7704242099907754,1.7704242099907754,1.7835445165085384,-0.007356310087200502
2025-12-17,4308.5,4351.39990234375,4308.5,4347.5,2169,GOLD,GC=F,0.009989545824137469,0.009939980130428714,0.00728632017230613,4200.5,4125.043984375,1,1.0,0.009989545824137469,0.0,0.0002,0.0,0.0,0.0,0.009989545824137469,0.8375254549830029,0.7881099437646406,1.7881099437646406,1.7881099437646406,0.0
2025-12-18,4331.0,4348.10009765625,4328.2001953125,4339.5,705,GOLD,GC=F,-0.001840138010350767,-0.0018418331441386099,0.007378717287150299,4213.590002441406,4130.967983398437,1,1.0,-0.001840138010350767,0.0,0.0002,0.0,0.0,0.0,-0.001840138010350767,0.8341441545483015,0.7848195746904332,1.7848195746904332,1.7881099437646406,-0.001840138010350767
2025-12-19,4350.10009765625,4361.39990234375,4350.10009765625,4361.39990234375,1065,GOLD,GC=F,0.005046641858220902,0.005033950243312225,0.007120292997542696,4228.834997558593,4139.26998046875,1,1.0,0.005046641858220902,0.0,0.0002,0.0,0.0,0.0,0.005046641858220902,0.8434004232126562,0.793826919865438,1.793826919865438,1.793826919865438,0.0
2025-12-22,4371.10009765625,4447.60009765625,4371.10009765625,4444.60009765625,449,GOLD,GC=F,0.019076488553088078,0.018896813791643464,0.007912108356807099,4247.230004882813,4148.643984375,1,1.0,0.019076488553088078,0.0,0.0002,0.0,0.0,0.0,0.019076488553088078,0.8785660302848302,0.8280468385684723,1.8280468385684723,1.8280468385684723,0.0
2025-12-23,4503.2998046875,4503.7998046875,4450.39990234375,4482.7998046875,694,GOLD,GC=F,0.008594633081026481,0.008557909489307347,0.007966332570299156,4266.775,4156.127978515625,1,1.0,0.008594633081026481,0.0,0.0002,0.0,0.0,0.0,0.008594633081026481,0.8947116160336088,0.8437582304008988,1.8437582304008988,1.8437582304008988,0.0
2025-12-24,4500.7001953125,4503.39990234375,4468.39990234375,4480.60009765625,500,GOLD,GC=F,-0.000490699368048908,-0.0004908198003828014,0.007867531337583241,4283.844995117188,4162.9659765625,1,1.0,-0.000490699368048908,0.0,0.0002,0.0,0.0,0.0,-0.000490699368048908,0.8937818822409862,0.8428534994024062,1.8428534994024062,1.8437582304008988,-0.000490699368048908
2025-12-26,4512.0,4556.2998046875,4502.0,4529.10009765625,263,GOLD,GC=F,0.010824442919012078,0.010766277995574931,0.00800131855901651,4302.039990234375,4170.00998046875,1,1.0,0.010824442919012078,0.0,0.0002,0.0,0.0,0.0,0.010824442919012078,0.914281016126363,0.8628013619147892,1.8628013619147892,1.8628013619147892,0.0
2025-12-29,4371.5,4379.0,4325.10009765625,4325.10009765625,2044,GOLD,GC=F,-0.04504206036549452,-0.04608798173882948,0.01338545212644822,4307.3800048828125,4170.907978515625,1,1.0,-0.04504206036549452,0.0,0.0002,0.0,0.0,0.0,-0.04504206036549452,0.8280578550414792,0.7788969505224979,1.7788969505224979,1.8628013619147892,-0.04504206036549452
2025-12-30,4346.39990234375,4403.60009765625,4338.0,4370.10009765625,1837,GOLD,GC=F,0.010404383478751278,0.010350630404542907,0.013517469466229113,4313.92001953125,4174.511982421875,1,1.0,0.010404383478751278,0.0,0.0002,0.0,0.0,0.0,0.010404383478751278,0.8470776699866742,0.7974052765649151,1.797405276564915,1.8628013619147892,-0.035106311755458974
2021-03-16,13156.650390625,13297.48046875,13091.7802734375,13152.2802734375,5493890000,NASDAQ100,^NDX,0.005330787000595194,0.005316628650050692,0.02031512392432574,13030.289111328126,13162.8924609375,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-03-17,13024.830078125,13280.2900390625,12950.080078125,13202.3798828125,5536110000,NASDAQ100,^NDX,0.0038091956933263837,0.003801959078710493,0.020341202187239935,13005.422607421875,13173.04685546875,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-03-18,13006.2900390625,13040.3603515625,12781.5302734375,12789.1396484375,5739720000,NASDAQ100,^NDX,-0.031300435076328625,-0.031800761684128716,0.021394145312023032,12963.0041015625,13172.78205078125,0,0.0,-0.0,0.0,0.0003,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0
2021-03-19,12792.669921875,12906.01953125,12704.0703125,12866.990234375,7630590000,NASDAQ100,^NDX,0.0060872418378050686,0.006068789426207363,0.021487119893557866,12927.314599609375,13177.65486328125,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-03-22,12943.1396484375,13167.4599609375,12943.1396484375,13086.509765625,5321760000,NASDAQ100,^NDX,0.01706067442746173,0.016916775490817545,0.02114220462789964,12920.453076171874,13180.59365234375,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-03-23,13127.169921875,13180.66015625,12993.5,13017.7900390625,5675010000,NASDAQ100,^NDX,-0.005251188268930895,-0.005265024216079796,0.021167583199764754,12911.607080078125,13178.84544921875,0,0.0,-0.0,0.0,0.0003,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0
2021-03-24,13072.8203125,13077.490234375,12797.849609375,12798.8798828125,6248650000,NASDAQ100,^NDX,-0.01681623037344404,-0.01695922856941757,0.021368323007673554,12886.441552734375,13176.7732421875,0,0.0,-0.0,0.0,0.0003,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0
2021-03-25,12707.580078125,12845.66015625,12627.9296875,12780.509765625,5634290000,NASDAQ100,^NDX,-0.0014352910063769597,-0.0014363220231709622,0.0198241346801742,12884.0515625,13174.541640625,0,0.0,-0.0,0.0,0.0003,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0
2021-03-26,12777.26953125,12992.2998046875,12721.66015625,12979.1201171875,5224360000,NASDAQ100,^NDX,0.015540096225010513,0.015420585478427654,0.020084275897760646,12887.535546875,13174.6514453125,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-03-29,12950.509765625,13013.4697265625,12836.599609375,12965.740234375,4965090000,NASDAQ100,^NDX,-0.0010308774933658338,-0.0010314092130256276,0.018933169926385194,12871.675048828125,13175.99244140625,0,0.0,-0.0,0.0,0.0003,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0
2021-03-30,12904.009765625,12929.4599609375,12798.0302734375,12896.5302734375,4721950000,NASDAQ100,^NDX,-0.0053379105000120886,-0.0053522080463106044,0.01860204045434325,12863.504052734375,13177.844453125,0,0.0,-0.0,0.0,0.0003,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0
2021-03-31,12970.330078125,13167.0595703125,12966.650390625,13091.4404296875,5004720000,NASDAQ100,^NDX,0.015113379499557933,0.01500031019578123,0.017645301818807455,12883.9095703125,13179.7424609375,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-04-01,13268.8798828125,13333.41015625,13255.8203125,13329.51953125,4576480000,NASDAQ100,^NDX,0.01818585990145194,0.018022475040868558,0.017413840657377798,12927.185546875,13180.40384765625,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-04-05,13434.0400390625,13623.599609375,13420.8095703125,13598.16015625,4459000000,NASDAQ100,^NDX,0.0201538115736426,0.0199534115880909,0.017579260713914087,12973.66806640625,13184.26724609375,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-04-06,13567.2001953125,13660.2900390625,13551.599609375,13578.4599609375,4073710000,NASDAQ100,^NDX,-0.0014487397623011988,-0.0014497902004141883,0.015861533004229118,13037.637060546875,13188.5084375,0,0.0,-0.0,0.0,0.0003,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0
2021-04-07,13553.900390625,13648.7998046875,13532.6298828125,13616.7001953125,4098740000,NASDAQ100,^NDX,0.002816242378370637,0.002812284197526742,0.013525828173140901,13078.74755859375,13191.176640625,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-04-08,13730.73046875,13763.1796875,13703.509765625,13758.509765625,4153600000,NASDAQ100,^NDX,0.010414385884864874,0.010360529764411607,0.013525833776768099,13129.06953125,13196.54302734375,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-04-09,13709.669921875,13849.3095703125,13674.919921875,13845.0595703125,3926110000,NASDAQ100,^NDX,0.006290638024166073,0.006270934549237202,0.012729548312982928,13168.677490234375,13211.1912109375,0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-04-12,13792.740234375,13839.3896484375,13747.6298828125,13819.349609375,4250900000,NASDAQ100,^NDX,-0.001856977270984772,-0.001858703590766029,0.012479352576870047,13212.78046875,13223.54759765625,0,0.0,-0.0,0.0,0.0003,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0
2021-04-13,13874.580078125,14002.5302734375,13874.580078125,13986.490234375,4219360000,NASDAQ100,^NDX,0.0120946809889384,0.012022124778434817,0.01250954096023123,13257.977978515624,13244.7698046875,1,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-04-14,13988.8603515625,13990.5400390625,13782.1796875,13803.91015625,4120770000,NASDAQ100,^NDX,-0.013054031073232886,-0.013139983775799393,0.01302661600187997,13290.55947265625,13255.87,1,1.0,-0.013054031073232886,1.0,0.0003,0.0003,0.001302661600187997,0.001602661600187997,-0.014656692673420882,-0.013054031073232886,-0.014656692673420846,0.9853433073265792,1.0,-0.014656692673420846
2021-04-15,13934.8701171875,14040.1103515625,13931.009765625,14026.1904296875,4406880000,NASDAQ100,^NDX,0.01610270357612098,0.015974430244394298,0.013376889645315523,13331.75,13267.27140625,1,1.0,0.01610270357612098,0.0,0.0003,0.0,0.0,0.0,0.01610270357612098,0.0028384673100423363,0.0012099985251736722,1.0012099985251737,1.0012099985251737,0.0
2021-04-16,14035.9599609375,14050.3798828125,13966.5400390625,14041.91015625,4427780000,NASDAQ100,^NDX,0.0011207409910269917,0.0011201134296878865,0.010679024526265613,13394.388525390625,13280.06220703125,1,1.0,0.0011207409910269917,0.0,0.0003,0.0,0.0,0.0,0.0011207409910269917,0.003962389487735418,0.0023320956111470004,1.002332095611147,1.002332095611147,0.0
2021-04-19,13970.830078125,14025.6396484375,13835.75,13907.669921875,4379610000,NASDAQ100,^NDX,-0.009559969611061092,-0.00960595946297416,0.011138228546541252,13446.422509765625,13286.9978125,1,1.0,-0.009559969611061092,0.0,0.0003,0.0,0.0,0.0,-0.009559969611061092,-0.005635460446415608,-0.007250168763086706,0.9927498312369133,1.002332095611147,-0.009559969611061092
2021-04-20,13891.9599609375,13934.8896484375,13730.58984375,13809.2998046875,4245120000,NASDAQ100,^NDX,-0.007073083970218219,-0.007098216809884658,0.01094937010750895,13482.56201171875,13291.104609375,1,1.0,-0.007073083970218219,0.0,0.0003,0.0,0.0,0.0,-0.007073083970218219,-0.012668684331685443,-0.014271971680845374,0.9857280283191546,1.002332095611147,-0.01656543511346753
2021-04-21,13768.919921875,13939.7001953125,13717.4404296875,13935.150390625,3999620000,NASDAQ100,^NDX,0.009113466121923208,0.009072189084593615,0.010867838971766878,13528.430029296875,13295.9072265625,1,1.0,0.009113466121923208,0.0,0.0003,0.0,0.0,0.0,0.009113466121923208,-0.003670673835228344,-0.005288572689328586,0.9947114273106714,1.002332095611147,-0.007602937523245812
2021-04-22,13920.8798828125,13954.0302734375,13716.759765625,13762.3603515625,4420820000,NASDAQ100,^NDX,-0.01239958193624846,-0.012477098198371572,0.010471654324689179,13576.604052734376,13297.41283203125,1,1.0,-0.01239958193624846,0.0,0.0003,0.0,0.0,0.0,-0.01239958193624846,-0.016024740950495664,-0.017622578535189892,0.9823774214648101,1.002332095611147,-0.019908246212718583
2021-04-23,13794.490234375,13989.4296875,13789.4501953125,13941.4404296875,4355100000,NASDAQ100,^NDX,0.013012308466742617,0.012928375702840651,0.010597239986399465,13634.6505859375,13303.13625,1,1.0,0.013012308466742617,0.0,0.0003,0.0,0.0,0.0,0.013012308466742617,-0.0032209513561005654,-0.004839580496326601,0.9951604195036734,1.002332095611147,-0.0071549899867277
2021-04-26,13954.9404296875,14039.400390625,13919.9296875,14026.16015625,4506210000,NASDAQ100,^NDX,0.0060768273543738704,0.006058437901109837,0.010280659678901178,13687.002587890625,13308.9724609375,1,1.0,0.0060768273543738704,0.0,0.0003,0.0,0.0,0.0,0.0060768273543738704,0.0028363028329654316,0.0012078375629034355,1.0012078375629034,1.002332095611147,-0.0011216422712255758
2021-04-27,14048.1298828125,14048.33984375,13931.1796875,13960.2802734375,4691460000,NASDAQ100,^NDX,-0.004696929314837783,-0.004707994549344133,0.010405813129723248,13736.72958984375,13312.0240625,1,1.0,-0.004696929314837783,0.0,0.0003,0.0,0.0,0.0,-0.004696929314837783,-0.0018739483957942449,-0.0034947648795911057,0.9965052351204089,1.002332095611147,-0.005813303311598905
2021-04-28,13953.6103515625,13992.080078125,13895.150390625,13901.6201171875,4559710000,NASDAQ100,^NDX,-0.00420193256159862,-0.00421078548852939,0.010356561303132429,13786.98408203125,13314.58107421875,1,1.0,-0.00420193256159862,0.0,0.0003,0.0,0.0,0.0,-0.00420193256159862,-0.006068006752609767,-0.007682012674847027,0.992317987325153,1.002332095611147,-0.009990808764722026
2021-04-29,14063.9404296875,14073.48046875,13836.099609375,13970.2001953125,4928030000,NASDAQ100,^NDX,0.004933243574985147,0.004921115001349963,0.01001637153503643,13830.9220703125,13319.99087890625,1,1.0,0.004933243574985147,0.0,0.0003,0.0,0.0,0.0,0.004933243574985147,-0.0011646981329499484,-0.0027866663395330615,0.9972133336604669,1.002332095611147,-0.005106852282884322
2021-04-30,13857.7900390625,13969.2099609375,13838.8203125,13860.759765625,4792460000,NASDAQ100,^NDX,-0.007833848345582095,-0.007864694135299272,0.009664940276053146,13857.48408203125,13324.45587890625,1,1.0,-0.007833848345582095,0.0,0.0003,0.0,0.0,0.0,-0.007833848345582095,-0.008989422409990122,-0.010598684363621547,0.9894013156363785,1.002332095611147,-0.012900694322159123
2021-05-03,13923.0400390625,13955.0,13784.66015625,13799.7197265625,4761430000,NASDAQ100,^NDX,-0.004403801818561259,-0.004413527116482485,0.008754289286469603,13867.562060546876,13328.83466796875,1,1.0,-0.004403801818561259,0.0,0.0003,0.0,0.0,0.0,-0.004403801818561259,-0.013353636593794405,-0.014955811676707897,0.9850441883232921,1.002332095611147,-0.01724768403960364
2021-05-04,13680.6298828125,13705.3798828125,13396.1103515625,13544.669921875,5879730000,NASDAQ100,^NDX,-0.01848224527318232,-0.01865517604887793,0.00975330470281782,13865.87255859375,13335.25326171875,1,1.0,-0.01848224527318232,0.0,0.0003,0.0,0.0,0.0,-0.01848224527318232,-0.03158907668016131,-0.03316163997022181,0.9668383600297782,1.002332095611147,-0.03541115338597178
2021-05-05,13649.1201171875,13676.8603515625,13478.580078125,13503.3701171875,4535690000,NASDAQ100,^NDX,-0.003049155492582334,-0.003053813638542142,0.00974983710698906,13860.2060546875,13341.42646484375,1,1.0,-0.003049155492582334,0.0,0.0003,0.0,0.0,0.0,-0.003049155492582334,-0.034541912166078714,-0.03610968046614593,0.9638903195338541,1.002332095611147,-0.03835233476570854
2021-05-06,13490.9404296875,13617.33984375,13403.4599609375,13613.73046875,5021400000,NASDAQ100,^NDX,0.008172800612347153,0.00813958413579011,0.009631474157965685,13852.96708984375,13347.657265625,1,1.0,0.008172800612347153,0.0,0.0003,0.0,0.0,0.0,0.008172800612347153,-0.02665141571463414,-0.028231997072424186,0.9717680029275758,1.002332095611147,-0.030492980138419612
2021-05-07,13715.5595703125,13814.650390625,13669.7802734375,13719.6298828125,4391100000,NASDAQ100,^NDX,0.007778868129172167,0.007748768726574574,0.009692132533706738,13846.69560546875,13365.483671875,1,1.0,0.007778868129172167,0.0,0.0003,0.0,0.0,0.0,0.007778868129172167,-0.019079865433761833,-0.020672741925501614,0.9793272580744984,1.002332095611147,-0.022951312880609698
2021-05-10,13647.73046875,13648.490234375,13358.6201171875,13359.080078125,4818670000,NASDAQ100,^NDX,-0.026279849220946172,-0.026631336152457923,0.011290723484096722,13823.68212890625,13374.47646484375,1,1.0,-0.026279849220946172,0.0,0.0003,0.0,0.0,0.0,-0.026279849220946172,-0.04485829866795277,-0.04640931460566211,0.9535906853943379,1.002332095611147,-0.04862800505963072
2021-05-11,13102.6396484375,13381.66015625,13094.759765625,13351.26953125,4738390000,NASDAQ100,^NDX,-0.0005846620298196603,-0.0005848330113117223,0.010825844741651776,13791.92109375,13375.8428515625,1,1.0,-0.0005846620298196603,0.0,0.0003,0.0,0.0,0.0,-0.0005846620298196603,-0.04541673375381894,-0.04696684287140185,0.9530331571285982,1.002332095611147,-0.04918423614130607
